"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.822309214904216	0.0594072733471141	0.675926701530292	0.911252787373768
0.05	"seurat"	0.808940229701154	0.0628257111878403	0.656185932677474	0.903778742084916
0.1	"seurat"	0.794816377603924	0.0662814675994432	0.635882472732815	0.895750474428351
0.15	"seurat"	0.779932475684446	0.0697501585771465	0.615075205777386	0.887139456666714
0.2	"seurat"	0.7642890911465	0.0732045286359101	0.593830095133987	0.87791779673826
0.25	"seurat"	0.747893150385395	0.0766146689803679	0.5722194893718	0.868058656344436
0.5	"seurat"	0.655373168476883	0.0918210721676229	0.461538637552811	0.808398153151708
0.75	"seurat"	0.549358251813498	0.100803565040864	0.354327469805502	0.730316141199858
0	"scvi"	0.874615160784227	0.0445935432773758	0.758653292738848	0.939316585151193
0.05	"scvi"	0.830142755379059	0.057322831614973	0.687782402295907	0.915560916234214
0.1	"scvi"	0.773972980302319	0.0711021350651843	0.606873331690584	0.883662177119405
0.15	"scvi"	0.705811086998002	0.0843804581598476	0.51962954813096	0.841801334964328
0.2	"scvi"	0.627000107145931	0.0950296166976062	0.431160764441995	0.788491091477259
0.25	"scvi"	0.540811915410744	0.100902057631951	0.346867309114529	0.723134082274146
0.5	"scvi"	0.165871658426613	0.0562529056719103	0.0822523687275838	0.306142568236125
0.75	"scvi"	0.0324848417022118	0.0128049036136531	0.0148826564899577	0.0694382338036946
